#t,ms p
6.44552 6.228302165827409044e+04
6.44784 6.228683003412117250e+04
6.45015 6.229052219491021242e+04
6.45304 6.229496111569453205e+04
6.45536 6.229836136364307458e+04
6.45767 6.230161975075479859e+04
6.46056 6.230548455298459157e+04
6.46288 6.230840410233248986e+04
6.46519 6.231116817538534815e+04
6.46751 6.231377521182036435e+04
6.4704 6.231681526503811619e+04
6.47272 6.231907574853724509e+04
6.47503 6.232118896477569069e+04
6.47793 6.232363410832046793e+04
6.48024 6.232544290820710012e+04
6.48256 6.232713230129210569e+04
6.48546 6.232909221895923838e+04
6.48777 6.233055426702636032e+04
6.49009 6.233193592797685415e+04
6.49299 6.233357066077771015e+04
6.49531 6.233482137105979928e+04
6.49763 6.233603570630157628e+04
6.50053 6.233752396279725508e+04
6.50285 6.233870589668064349e+04
6.50518 6.233989447370562993e+04
6.5075 6.234110129096692253e+04
6.51041 6.234265312136503053e+04
6.51273 6.234394263815301383e+04
6.51506 6.234528518864413491e+04
6.51796 6.234705139308146317e+04
6.52029 6.234854521549709898e+04
6.52261 6.235011847771456814e+04
6.52552 6.235220652242846700e+04
6.52784 6.235398022051660519e+04
6.53016 6.235584972711269074e+04
6.53307 6.235832500951783004e+04
6.53539 6.236041683857759926e+04
6.53772 6.236260719394492480e+04
6.54004 6.236489410629638587e+04
6.54294 6.236788334334625688e+04
6.54527 6.237037398758436029e+04
6.54759 6.237294710555522033e+04
6.5505 6.237627008384921646e+04
6.55282 6.237900619227746211e+04
6.55515 6.238180329205265298e+04
6.55805 6.238537369696859241e+04
6.56038 6.238828046520685893e+04
6.5627 6.239122236328022700e+04
6.56502 6.239419093616572354e+04
6.56792 6.239792632205459086e+04
6.57024 6.240092034606287780e+04
6.57256 6.240390834880892362e+04
6.57546 6.240761212249089294e+04
6.57778 6.241053230843670462e+04
6.5801 6.241339479156615562e+04
6.583 6.241686176064122992e+04
6.58531 6.241952076835219486e+04
6.58763 6.242205291856436816e+04
6.59053 6.242500607512870920e+04
6.59284 6.242717117546209192e+04
6.59516 6.242913938351203979e+04
6.59805 6.243129633663042478e+04
6.60037 6.243276380633212830e+04
6.60268 6.243399414975420950e+04
6.60558 6.243519836990405747e+04
6.60789 6.243590389354592480e+04
6.61021 6.243639698943711846e+04
6.61252 6.243670135868774378e+04
6.61541 6.243686473381146061e+04
6.61773 6.243686929264637001e+04
6.62005 6.243681073529583955e+04
6.62294 6.243672522904686775e+04
6.62526 6.243671150628129544e+04
6.62757 6.243680444556236034e+04
6.63047 6.243714933695193031e+04
6.63279 6.243766617466179741e+04
6.63511 6.243844141245097853e+04
6.638 6.243982212417600385e+04
6.64032 6.244128191083089769e+04
6.64264 6.244306686280265421e+04
6.64554 6.244575092719552777e+04
6.64787 6.244823851943614864e+04
6.65019 6.245099923852088250e+04
6.65251 6.245399267822501133e+04
6.65542 6.245798943434301327e+04
6.65774 6.246132587281335145e+04
6.66007 6.246472230038476846e+04
6.66298 6.246896999731669348e+04
6.66531 6.247230008369698771e+04
6.66763 6.247551452372984932e+04
6.67054 6.247931206581050355e+04
6.67287 6.248213562914460636e+04
6.67519 6.248474652441168291e+04
6.67751 6.248713614443193364e+04
6.68041 6.248980744092050736e+04
6.68273 6.249170309926508344e+04
6.68505 6.249339741027732089e+04
6.68795 6.249526102845865535e+04
6.69027 6.249657309233636624e+04
6.69258 6.249774880469895288e+04
6.69548 6.249905705447083164e+04
6.69779 6.249999491126123030e+04
